Transaction_ID,Product_ID,Category,Price,Discount,Promotion_Flag,Customer_Age,Gender,Region,Month,Holiday_Flag,Weekend_Flag,Payment_Method,Store_Type,Loyalty_Status,Customer_Satisfaction,Delivery_Time_Days,Return_Flag,Shipping_Cost,Stock_Availability,Season,Customer_Income,Review_Score,Units_Sold,Loyalty_Points,Revenue,Profit
T102528,P3528,Electronics,56.05,6.99,1,53.0,Female,East,12,0,1,Credit Card,Offline,Bronze,2,8,0,47.19,0,Autumn,117812.0,1.0,235,23,11529.1,2882.28
T102529,P3529,Sports,43.8,29.17,0,55.0,Male,South,5,0,1,Cash,Offline,Platinum,3,8,0,7.35,0,Autumn,70470.0,2.0,306,30,4476.78,447.68
T102530,P3530,Grocery,59.77,49.25,1,52.0,Female,East,7,1,0,Credit Card,Offline,Bronze,5,2,0,43.09,0,Autumn,127428.0,4.0,533,53,5607.16,280.36
T102531,P3531,Home,10.31,4.81,0,23.0,Male,North,11,0,0,Wallet,Offline,Bronze,2,6,0,18.96,0,Summer,59977.0,1.0,176,17,968.0,145.2
T102532,P3532,Clothing,15.17,14.29,0,20.0,Female,East,12,0,0,UPI,Online,Gold,5,3,0,16.87,0,Spring,91331.0,4.0,233,23,205.04,41.01
T102533,P3533,Electronics,84.03,43.47,0,18.0,Female,North,4,0,1,Debit Card,Offline,Silver,2,9,0,31.28,0,Autumn,59745.0,2.0,301,30,12208.56,3052.14
T102534,P3534,Grocery,112.85,3.61,1,35.0,Male,South,5,0,1,Debit Card,Offline,Silver,3,3,0,44.93,0,Summer,65584.0,4.0,279,27,30477.96,1523.9
T102535,P3535,Home,28.87,43.79,1,40.0,Female,North,4,0,0,Debit Card,Offline,Silver,5,1,0,17.43,0,Summer,76818.0,4.0,431,43,-6430.52,-964.58
T102536,P3536,Grocery,46.02,26.21,0,49.0,Male,West,4,0,0,UPI,Offline,Bronze,5,9,1,38.07,0,Spring,41045.0,4.0,258,25,5110.98,255.55
T102537,P3537,Electronics,67.11,20.41,0,46.0,Female,East,8,0,0,Wallet,Offline,Platinum,1,8,0,0.96,0,Autumn,108168.0,2.0,247,24,11534.9,2883.72
T102538,P3538,Grocery,88.7,,0,40.0,Female,East,11,0,0,Debit Card,Online,Bronze,1,2,0,31.16,0,Winter,133564.0,3.0,234,23,17133.48,856.67
T102539,P3539,Grocery,13.21,14.86,1,,Male,North,5,0,0,Credit Card,Offline,Silver,4,3,0,,0,Spring,81592.0,3.0,305,30,-503.25,-25.16
T102540,P3540,Grocery,29.36,15.29,0,23.0,Female,North,9,1,0,Wallet,Online,Silver,1,7,0,27.8,0,Autumn,103348.0,4.0,518,30,4249.14,212.46
T102541,P3541,Grocery,43.26,44.24,1,34.0,Female,North,5,0,1,Wallet,Online,Silver,5,6,0,46.89,0,Autumn,128562.0,2.0,473,47,-463.54,-23.18
T102542,P3542,Home,89.32,36.19,0,35.0,Male,South,8,0,1,Wallet,Offline,Silver,4,8,0,46.93,0,Summer,92092.0,4.0,304,30,16151.52,2422.73
T102543,P3543,Grocery,313.85,33.49,0,48.0,Female,East,3,0,0,Debit Card,Online,Platinum,3,5,0,17.1,0,Autumn,64930.0,3.0,326,32,91397.36,4569.87
T102544,P3544,Electronics,46.54,39.94,0,23.0,Male,North,12,0,0,Wallet,Online,Gold,4,5,1,22.82,0,Summer,46598.0,5.0,295,29,1947.0,486.75
T102545,P3545,Grocery,20.39,12.86,0,51.0,Male,North,7,0,0,Debit Card,Offline,Bronze,2,2,0,39.62,0,Autumn,50539.0,5.0,214,21,1611.42,80.57
T102546,P3546,Electronics,72.36,30.9,1,,Female,North,1,1,1,Credit Card,Online,Platinum,4,6,0,42.2,0,Winter,79446.0,4.0,500,50,20730.0,5182.5
T102547,P3547,Clothing,137.65,23.0,1,61.0,Male,East,12,0,1,Credit Card,Online,Gold,1,5,0,20.9,0,Spring,,3.0,369,36,42305.85,8461.17
T102548,P3548,Clothing,58.89,39.12,1,44.0,Female,North,5,0,0,Credit Card,Offline,Silver,3,9,0,17.45,0,Autumn,107218.0,5.0,401,40,7927.77,1585.55
T102549,P3549,Electronics,28.94,15.46,1,53.0,Female,West,2,0,0,Credit Card,Offline,Platinum,2,3,0,41.03,0,Summer,58745.0,5.0,314,31,4232.72,1058.18
T102550,P3550,Clothing,106.76,32.16,1,65.0,Male,North,8,0,0,Wallet,Offline,Platinum,4,5,0,18.84,0,Summer,20806.0,4.0,417,41,31108.2,6221.64
T102551,P3551,Electronics,86.88,44.11,0,69.0,Female,East,12,0,0,Wallet,Online,Platinum,3,3,0,20.26,0,Summer,,4.0,328,32,14028.56,3507.14
T102552,P3552,Home,26.62,20.11,1,59.0,Female,South,6,0,0,Debit Card,Online,Bronze,1,9,0,6.78,0,Summer,133863.0,3.0,302,30,1966.02,294.9
T102553,P3553,Sports,71.31,3.33,1,42.0,Female,North,5,0,0,Credit Card,Online,Gold,3,9,0,27.15,0,Summer,100034.0,1.0,242,24,16451.16,1645.12
T102554,P3554,Electronics,109.74,25.8,1,27.0,Male,East,3,0,0,Cash,Online,Gold,3,7,0,16.32,0,Summer,135012.0,5.0,344,34,28875.36,7218.84
T102555,P3555,Sports,124.88,17.3,1,56.0,Male,North,1,0,0,Credit Card,Offline,Bronze,2,1,0,29.53,0,Spring,22171.0,1.0,278,27,29907.24,2990.72
T102556,P3556,Grocery,52.12,33.61,0,63.0,Female,South,10,0,1,UPI,Offline,Gold,5,9,1,22.41,0,Autumn,137757.0,5.0,331,33,6126.81,306.34
T102557,P3557,Clothing,42.49,47.55,0,56.0,Male,South,10,1,0,Cash,Online,Silver,1,9,1,37.41,0,Spring,103451.0,5.0,383,38,-1937.98,-387.6
T102558,P3558,Electronics,128.91,24.28,0,29.0,Female,North,10,1,1,UPI,Online,Platinum,2,5,0,13.89,0,Spring,35358.0,5.0,369,36,38608.47,9652.12
T102559,P3559,Grocery,23.4,23.31,1,28.0,Female,East,11,0,0,Cash,Online,Gold,2,2,0,8.6,0,Spring,82234.0,4.0,370,37,33.3,1.66
T102560,P3560,Grocery,74.22,32.73,0,,Male,South,10,0,0,Debit Card,Online,Gold,2,1,1,35.15,0,Winter,133049.0,1.0,317,31,13152.33,657.62
T102561,P3561,Grocery,20.93,,0,,Male,East,12,0,0,Wallet,Offline,Platinum,5,2,0,19.21,0,Autumn,45242.0,2.0,241,24,3798.16,189.91
T102562,P3562,Electronics,115.1,12.68,1,20.0,Male,North,8,1,0,Debit Card,Online,Silver,5,4,0,28.18,0,Spring,146204.0,4.0,322,32,32979.24,8244.81
T102563,P3563,Electronics,45.58,45.95,1,68.0,Female,North,11,1,0,Cash,Offline,Silver,4,4,0,47.05,0,Summer,143660.0,5.0,493,49,-182.41,-45.6
T102564,P3564,Clothing,132.69,33.5,1,39.0,Male,North,5,1,0,Credit Card,Offline,Gold,4,1,0,24.2,0,Autumn,32151.0,1.0,462,46,45825.78,9165.16
T102565,P3565,Clothing,77.01,0.67,0,21.0,Female,West,9,0,0,Debit Card,Offline,Silver,1,8,0,7.62,0,Spring,85814.0,1.0,174,17,13283.16,2656.63
T102566,P3566,Clothing,23.19,10.23,1,25.0,Female,West,11,0,1,Cash,Online,Bronze,1,8,0,21.34,0,Spring,121952.0,3.0,278,27,3602.88,720.58
T102567,P3567,Clothing,148.0,34.14,0,31.0,Female,North,7,0,0,Credit Card,Offline,Platinum,5,8,1,23.93,0,Winter,96401.0,4.0,322,32,36662.92,7332.58
T102568,P3568,Home,161.72,38.22,0,37.0,Male,North,1,0,0,Wallet,Offline,Platinum,5,5,0,38.3,0,Autumn,58107.0,2.0,315,31,38902.5,5835.38
T102569,P3569,Sports,101.25,41.99,0,41.0,Male,East,11,0,1,Cash,Online,Bronze,5,2,0,9.76,0,Autumn,105237.0,3.0,298,29,17659.48,1765.95
T102570,P3570,Clothing,32.04,14.61,0,31.0,Male,East,1,0,1,UPI,Online,Silver,2,4,0,17.35,0,Summer,22638.0,1.0,245,24,4270.35,854.07
T102571,P3571,Sports,44.07,46.55,0,45.0,Female,East,7,0,0,UPI,Offline,Silver,5,1,0,,0,Summer,134508.0,,305,30,-756.4,-75.64
T102572,P3572,Clothing,60.45,27.65,1,,Female,North,11,0,0,UPI,Online,Platinum,2,1,0,35.1,0,Autumn,86535.0,5.0,383,38,12562.4,2512.48
T102573,P3573,Grocery,33.36,34.83,0,49.0,Male,North,7,0,0,Credit Card,Online,Bronze,2,3,0,37.2,0,Summer,76388.0,4.0,291,29,-427.77,-21.39
T102574,P3574,Clothing,178.51,29.84,0,64.0,Male,North,9,1,0,Credit Card,Online,Bronze,1,4,1,22.86,0,Summer,130310.0,2.0,325,32,48317.75,9663.55
T102575,P3575,Grocery,60.4,6.14,0,29.0,Male,North,2,0,0,Debit Card,Online,Platinum,3,3,0,26.91,0,Spring,40313.0,2.0,250,25,13565.0,678.25
T102576,P3576,Sports,8.23,48.16,0,33.0,Male,East,7,1,0,Credit Card,Offline,Gold,4,3,0,37.49,0,Summer,,1.0,401,40,-16011.93,-1601.19
T102577,P3577,Grocery,69.24,6.14,0,69.0,Male,South,2,1,1,Cash,Offline,Platinum,4,8,0,13.42,0,Winter,140518.0,3.0,364,36,22968.4,1148.42
T102578,P3578,Clothing,42.79,12.74,1,36.0,Male,East,10,0,0,UPI,Online,Gold,1,4,1,30.35,0,Spring,145666.0,2.0,294,29,8834.7,1766.94
T102579,P3579,Grocery,51.81,40.68,0,22.0,Male,North,12,0,0,Wallet,Offline,Gold,1,3,0,48.2,0,Summer,74128.0,2.0,335,33,3728.55,186.43
T102580,P3580,Electronics,42.18,30.93,0,29.0,Male,South,10,0,0,UPI,Offline,Gold,5,9,0,32.9,0,Spring,91317.0,,264,26,2970.0,742.5
T102581,P3581,Home,96.06,41.91,0,46.0,Male,South,2,0,0,Cash,Offline,Platinum,5,1,0,3.91,0,Summer,62740.0,5.0,337,33,18248.55,2737.28
T102582,P3582,Grocery,119.56,25.79,0,22.0,Female,North,5,0,0,Wallet,Offline,Bronze,5,8,0,,0,Summer,115176.0,1.0,261,26,24473.97,1223.7
T102583,P3583,Clothing,66.56,,1,59.0,Male,South,9,1,0,Debit Card,Online,Bronze,2,5,0,25.96,0,Summer,24475.0,3.0,369,36,17604.99,3521.0
T102584,P3584,Grocery,43.06,46.09,0,34.0,Male,South,9,0,0,Credit Card,Online,Bronze,2,8,0,3.63,0,Spring,91680.0,5.0,320,32,-969.6,-48.48
T102585,P3585,Grocery,53.04,1.81,0,64.0,Female,East,10,0,1,Cash,Online,Platinum,5,3,0,33.83,0,Autumn,31406.0,3.0,256,25,13114.88,655.74
T102586,P3586,Electronics,55.35,42.81,0,25.0,Female,North,1,1,0,Credit Card,Offline,Platinum,2,6,0,32.71,0,Summer,100820.0,1.0,394,39,4940.76,1235.19
T102587,P3587,Grocery,31.13,11.54,0,57.0,Female,East,11,0,0,Debit Card,Online,Silver,1,7,0,,0,Winter,90749.0,4.0,235,23,4603.65,230.18
T102588,P3588,Clothing,81.88,42.44,1,57.0,Female,West,7,0,1,Wallet,Online,Platinum,5,8,0,25.0,0,Summer,,1.0,493,49,19443.92,3888.78
T102589,P3589,Grocery,75.34,6.96,1,47.0,Female,East,10,0,1,Cash,Online,Bronze,4,7,0,34.61,0,Autumn,45029.0,4.0,275,27,18804.5,940.22
T102590,P3590,Home,160.5,29.01,1,27.0,Female,East,10,0,0,Wallet,Offline,Silver,4,7,0,9.1,0,Spring,74238.0,5.0,349,34,45890.01,6883.5
T102591,P3591,Home,131.47,44.41,0,37.0,Female,North,12,0,1,Cash,Offline,Platinum,2,2,0,0.14,0,Summer,139812.0,2.0,368,36,32038.08,4805.71
T102592,P3592,Grocery,33.79,23.68,1,62.0,Male,South,3,0,0,Debit Card,Offline,Platinum,4,3,0,8.61,0,Winter,137443.0,1.0,398,39,4023.78,201.19
T102593,P3593,Grocery,96.95,,1,33.0,Male,East,10,0,0,Debit Card,Offline,Platinum,5,6,0,3.11,0,Spring,32983.0,3.0,456,45,27186.72,1359.34
T102594,P3594,Electronics,28.06,40.23,1,58.0,Male,South,10,0,0,Debit Card,Offline,Silver,4,3,0,21.39,0,Summer,1687616.0,3.0,398,39,-4843.66,-1210.92
T102595,P3595,Grocery,88.87,36.82,1,33.0,Female,North,1,0,0,Credit Card,Online,Silver,1,9,0,23.42,0,Spring,21354.0,4.0,415,41,21600.75,1080.04
T102596,P3596,Clothing,38.03,46.27,1,59.0,Male,West,2,0,0,UPI,Online,Gold,2,9,0,32.22,0,Spring,44637.0,3.0,463,46,-3815.12,-763.02
T102597,P3597,Grocery,26.67,22.34,0,,Female,South,6,0,0,Wallet,Offline,Silver,4,6,0,7.04,0,Autumn,70090.0,5.0,252,25,1091.16,54.56
T102598,P3598,Clothing,66.42,8.66,1,40.0,Male,West,10,0,1,Cash,Online,Bronze,2,1,0,10.74,0,Spring,100013.0,4.0,267,26,15421.92,3084.38
T102599,P3599,Electronics,8.4,2.39,1,39.0,Female,South,2,0,0,Wallet,Online,Bronze,1,1,0,39.92,0,Summer,44944.0,2.0,199,19,1195.99,299.0
T102600,P3600,Grocery,16.03,12.32,1,45.0,Male,East,2,0,0,UPI,Online,Platinum,4,4,0,28.83,0,Autumn,27544.0,1.0,327,32,1213.17,60.66
T102601,P3601,Electronics,48.22,7.16,0,63.0,Male,East,4,0,0,Credit Card,Online,Bronze,5,8,0,1.47,0,Autumn,76755.0,4.0,159,15,6528.54,1632.14
T102602,P3602,Grocery,57.84,27.9,0,62.0,Male,South,3,0,1,Credit Card,Offline,Bronze,3,3,0,42.42,0,Spring,56378.0,5.0,287,28,8592.78,429.64
T102603,P3603,Clothing,42.16,9.25,1,53.0,Male,North,8,1,1,UPI,Online,Bronze,4,4,0,31.49,0,Spring,131324.0,4.0,353,35,11617.23,2323.45
T102604,P3604,Electronics,18.07,1.95,0,21.0,Male,North,8,0,0,Cash,Offline,Bronze,1,6,0,9.33,0,Summer,76371.0,5.0,152,15,2450.24,612.56
T102605,P3605,Grocery,30.8,1.8,0,55.0,Male,South,6,0,1,UPI,Offline,Silver,3,9,0,12.6,0,Winter,127263.0,4.0,233,23,6757.0,337.85
T102606,P3606,Electronics,71.8,41.58,1,41.0,Male,West,4,0,1,Credit Card,Offline,Bronze,4,4,0,27.68,0,Autumn,64264.0,4.0,409,40,12359.98,3090.0
T102607,P3607,Clothing,82.04,29.57,0,36.0,Female,South,7,1,1,Credit Card,Offline,Platinum,2,3,0,28.04,0,Autumn,65056.0,2.0,400,40,20988.0,4197.6
T102608,P3608,Grocery,53.98,17.9,1,28.0,Female,North,9,0,0,Wallet,Online,Silver,1,9,0,40.26,0,Autumn,146765.0,4.0,314,31,11329.12,566.46
T102609,P3609,Electronics,122.71,44.71,1,57.0,Male,North,2,0,0,Cash,Offline,Gold,4,7,1,17.93,0,Spring,82852.0,5.0,432,43,33696.0,8424.0
T102610,P3610,Home,72.11,3.51,1,63.0,Male,South,6,0,0,Cash,Online,Bronze,1,9,0,27.47,1,Winter,121181.0,4.0,222,22,15229.2,2284.38
T102611,P3611,Electronics,32.36,49.02,0,57.0,Male,South,7,0,1,Credit Card,Online,Gold,5,6,0,29.13,0,Summer,112983.0,3.0,347,34,-5781.02,-1445.26
T102612,P3612,Clothing,44.86,30.81,1,63.0,Male,West,1,0,1,UPI,Offline,Gold,3,4,0,,0,Summer,38623.0,2.0,415,41,5830.75,1166.15
T102613,P3613,Grocery,20.45,9.17,1,56.0,Female,South,6,1,1,Credit Card,Offline,Platinum,3,5,0,3.65,0,Autumn,36148.0,5.0,416,41,4692.48,234.62
T102614,P3614,Clothing,50.62,33.95,0,35.0,Female,North,8,0,0,Wallet,Offline,Gold,5,2,1,20.56,0,Spring,39047.0,1.0,292,29,4867.64,973.53
T102615,P3615,Electronics,118.92,38.17,1,29.0,Male,South,7,0,0,UPI,Offline,Bronze,3,3,0,16.94,0,Winter,118404.0,,380,38,30685.0,7671.25
T102616,P3616,Clothing,88.21,21.47,0,31.0,Male,East,2,0,0,Credit Card,Offline,Platinum,3,5,0,49.64,0,Summer,47873.0,5.0,281,28,18753.94,3750.79
T102617,P3617,Clothing,145.68,43.08,0,64.0,Male,South,2,0,0,Cash,Online,Platinum,5,3,0,23.28,0,Summer,139163.0,3.0,343,34,35191.8,7038.36
T102618,P3618,Home,44.17,7.54,1,35.0,Male,North,4,0,0,Wallet,Online,Silver,2,3,0,21.76,0,Spring,53601.0,4.0,244,24,8937.72,1340.66
T102619,P3619,Clothing,140.09,13.94,0,61.0,Female,North,5,0,0,Credit Card,Offline,Platinum,3,9,0,24.18,1,Summer,66583.0,3.0,257,25,32420.55,6484.11
T102620,P3620,Grocery,47.69,4.67,1,59.0,Female,East,5,0,1,Credit Card,Offline,Gold,2,4,0,45.96,0,Autumn,128972.0,4.0,294,29,12647.88,632.39
T102621,P3621,Home,152.95,10.54,0,29.0,Female,North,11,1,0,Debit Card,Offline,Bronze,1,4,0,30.57,1,Spring,59282.0,4.0,255,25,36314.55,5447.18
T102622,P3622,Clothing,53.77,11.94,0,57.0,Female,North,2,0,1,UPI,Offline,Silver,1,1,0,19.46,0,Autumn,127451.0,1.0,226,22,9453.58,1890.72
T102623,P3623,Sports,89.57,45.88,0,44.0,Male,North,7,0,1,Debit Card,Offline,Gold,3,7,0,45.63,0,Autumn,110129.0,1.0,339,33,14810.91,1481.09
T102624,P3624,Clothing,153.33,3.91,0,23.0,Female,West,8,0,0,Cash,Offline,Platinum,1,9,1,46.49,0,Winter,76846.0,3.0,232,23,34665.44,6933.09
T102625,P3625,Sports,47.68,21.37,1,41.0,Male,North,2,1,0,UPI,Online,Bronze,5,8,0,13.22,1,Spring,47309.0,2.0,369,36,9708.39,970.84
T102626,P3626,Electronics,63.62,26.62,1,68.0,Female,East,4,0,1,Wallet,Online,Platinum,3,2,0,19.67,0,Summer,132125.0,,393,39,14541.0,3635.25
T102627,P3627,Grocery,134.59,44.93,0,50.0,Female,South,12,0,1,UPI,Offline,Silver,5,6,0,48.32,0,Autumn,1937939.0,1.0,346,34,31022.36,1551.12
T102628,P3628,Grocery,49.74,49.88,1,62.0,Male,South,11,0,0,Credit Card,Offline,Silver,2,5,0,,0,Winter,48915.0,2.0,490,49,-68.6,-3.43
T102629,P3629,Clothing,21.66,37.67,1,33.0,Female,East,11,0,0,Credit Card,Offline,Bronze,4,8,0,21.59,0,Summer,33578.0,,396,39,-6339.96,-1267.99
T102630,P3630,Grocery,244.72,48.54,1,67.0,Male,North,3,0,0,Credit Card,Offline,Gold,4,1,0,9.77,0,Summer,68050.0,5.0,498,49,97697.64,4884.88
T102631,P3631,Grocery,39.3,39.36,1,29.0,Male,North,4,0,0,UPI,Online,Bronze,3,9,0,19.22,0,Summer,123132.0,1.0,421,42,-25.26,-1.26
T102632,P3632,Electronics,61.02,48.16,1,48.0,Male,North,5,0,0,Credit Card,Online,Gold,5,9,0,31.56,0,Summer,55356.0,4.0,456,45,5864.16,1466.04
T102633,P3633,Electronics,122.63,35.36,1,54.0,Male,South,6,0,1,Credit Card,Offline,Bronze,4,7,0,1.94,0,Winter,84007.0,1.0,390,39,34035.3,8508.83
T102634,P3634,Grocery,35.66,3.99,1,30.0,Male,West,2,1,0,Debit Card,Online,Silver,3,8,0,4.17,0,Winter,28128.0,4.0,331,33,10482.77,524.14
T102635,P3635,Grocery,26.96,20.1,0,25.0,Female,West,10,0,0,Credit Card,Offline,Silver,4,9,0,0.27,0,Summer,78909.0,1.0,258,25,1769.88,88.49
T102636,P3636,Sports,65.21,32.33,1,55.0,Female,East,6,0,1,Debit Card,Online,Platinum,4,5,0,10.95,0,Spring,42378.0,3.0,426,42,14006.88,1400.69
T102637,P3637,Grocery,15.56,17.54,0,20.0,Male,West,9,1,0,Cash,Online,Silver,1,2,0,9.15,0,Winter,140628.0,3.0,324,32,-641.52,-32.08
T102638,P3638,Sports,44.63,,0,37.0,Male,West,12,0,1,UPI,Offline,Platinum,3,1,0,42.54,0,Summer,69737.0,3.0,272,27,8421.12,842.11
T102639,P3639,Grocery,64.81,28.87,0,21.0,Male,East,12,0,0,Debit Card,Offline,Silver,4,5,0,9.26,0,Winter,143653.0,3.0,289,28,10386.66,519.33
T102640,P3640,Clothing,45.2,46.68,1,61.0,Male,North,11,0,0,UPI,Online,Silver,3,8,1,33.06,0,Winter,,3.0,453,45,-670.44,-134.09
T102641,P3641,Electronics,18.53,,1,,Female,North,8,1,0,UPI,Online,Platinum,1,4,0,5.92,0,Summer,36958.0,4.0,316,31,5302.48,1325.62
T102642,P3642,Grocery,166.65,,0,19.0,Male,West,1,0,0,Wallet,Online,Bronze,3,4,0,,1,Autumn,135840.0,4.0,290,29,37175.1,1858.76
T102643,P3643,Grocery,58.7,36.14,0,68.0,Female,South,9,1,1,Debit Card,Online,Bronze,1,4,0,21.78,0,Spring,71720.0,5.0,394,39,8888.64,444.43
T102644,P3644,Electronics,148.68,48.2,1,53.0,Female,East,12,0,1,Credit Card,Online,Bronze,4,8,0,20.43,0,Winter,74065.0,3.0,455,45,45718.4,11429.6
T102645,P3645,Clothing,45.51,46.54,1,40.0,Male,North,11,0,1,Wallet,Offline,Gold,4,7,0,42.83,0,Summer,115923.0,2.0,494,49,-508.82,-101.76
T102646,P3646,Sports,29.49,38.11,1,62.0,Female,North,10,0,0,Debit Card,Offline,Gold,4,1,0,8.39,0,Summer,48982.0,4.0,417,41,-3594.54,-359.45
T102647,P3647,Grocery,65.92,26.02,0,36.0,Male,North,11,0,1,Debit Card,Online,Silver,1,6,0,29.76,0,Autumn,769817.0,4.0,289,28,11531.1,576.56
T102648,P3648,Clothing,46.94,10.21,0,57.0,Male,North,2,0,0,Cash,Online,Silver,2,4,0,41.09,0,Winter,119704.0,5.0,212,21,7786.76,1557.35
T102649,P3649,Grocery,23.94,27.26,1,25.0,Female,West,12,1,0,Credit Card,Online,Silver,1,2,0,35.69,0,Spring,31023.0,4.0,437,43,-1450.84,-72.54
T102650,P3650,Clothing,152.76,38.27,1,33.0,Male,North,11,0,0,Cash,Offline,Platinum,1,3,0,49.17,0,Spring,34338.0,1.0,439,43,50261.11,10052.22
T102651,P3651,Clothing,35.32,44.78,0,,Male,South,1,0,0,UPI,Offline,Gold,5,4,0,0.11,0,Autumn,120265.0,4.0,321,32,-3036.66,-607.33
T102652,P3652,Clothing,15.06,39.49,1,35.0,Female,North,6,0,0,Credit Card,Offline,Gold,4,7,0,,0,Spring,,1.0,429,42,-10480.47,-2096.09
T102653,P3653,Electronics,138.34,9.76,1,,Female,North,1,0,0,Cash,Online,Bronze,4,1,0,30.67,0,Spring,,5.0,228,22,29316.24,7329.06
T102654,P3654,Grocery,38.36,29.98,0,41.0,Female,North,6,0,0,Cash,Online,Gold,5,1,0,0.12,0,Summer,59367.0,1.0,306,30,2564.28,128.21
T102655,P3655,Clothing,35.68,16.61,0,18.0,Male,West,2,1,0,Credit Card,Offline,Platinum,2,3,0,23.27,0,Autumn,137341.0,2.0,329,32,6274.03,1254.81
T102656,P3656,Home,15.87,0.46,0,18.0,Female,East,12,0,0,Debit Card,Offline,Platinum,3,2,0,38.37,0,Winter,46360.0,4.0,217,21,3343.97,501.6
T102657,P3657,Home,184.69,10.01,0,63.0,Female,South,11,0,1,UPI,Offline,Platinum,4,3,0,9.13,0,Autumn,123057.0,2.0,254,25,44368.72,6655.31
T102658,P3658,Clothing,22.14,5.66,1,53.0,Female,West,7,1,0,Wallet,Offline,Platinum,4,3,0,33.92,0,Spring,86364.0,3.0,349,34,5751.52,1150.3
T102659,P3659,Grocery,56.88,42.14,0,28.0,Female,West,7,0,0,Wallet,Online,Silver,1,1,0,,0,Summer,133722.0,5.0,321,32,4731.54,236.58
T102660,P3660,Grocery,103.42,12.93,1,,Male,North,12,1,1,Wallet,Offline,Platinum,2,6,0,40.17,0,Winter,148514.0,5.0,447,44,40449.03,2022.45
T102661,P3661,Home,73.35,14.23,1,33.0,Female,North,4,1,0,UPI,Online,Bronze,2,8,0,28.42,0,Spring,104485.0,4.0,337,33,19923.44,2988.52
T102662,P3662,Clothing,52.37,48.0,1,34.0,Female,North,2,0,0,Credit Card,Online,Platinum,2,5,1,1.69,0,Summer,109068.0,4.0,494,49,2158.78,431.76
T102663,P3663,Grocery,16.59,18.95,0,,Male,North,12,0,1,Credit Card,Online,Gold,2,1,0,4.54,0,Spring,77970.0,5.0,293,29,-691.48,-34.57
T102664,P3664,Grocery,30.98,0.48,0,51.0,Female,North,11,1,0,Credit Card,Online,Platinum,5,7,0,43.19,0,Spring,76941.0,4.0,303,30,9241.5,462.08
T102665,P3665,Clothing,62.27,14.19,1,21.0,Female,North,7,0,1,Wallet,Online,Bronze,1,9,0,1.65,0,Autumn,45589.0,1.0,290,29,13943.2,2788.64
T102666,P3666,Electronics,31.47,5.96,1,52.0,Male,North,1,0,0,Debit Card,Online,Gold,5,7,1,14.93,0,Spring,90412.0,1.0,242,24,6173.42,1543.36
T102667,P3667,Grocery,62.95,5.14,0,32.0,Male,East,12,0,0,Cash,Online,Gold,5,9,0,28.35,0,Winter,137262.0,1.0,236,23,13643.16,682.16
T102668,P3668,Grocery,87.99,3.87,1,19.0,Male,East,11,0,0,Wallet,Offline,Gold,3,9,0,10.67,0,Spring,92277.0,5.0,269,26,22628.28,1131.41
T102669,P3669,Clothing,107.1,29.66,1,68.0,Male,North,11,0,0,UPI,Offline,Silver,1,2,0,11.21,0,Autumn,,5.0,353,35,27336.32,5467.26
T102670,P3670,Grocery,23.14,9.47,1,48.0,Male,East,2,1,0,Credit Card,Offline,Gold,2,8,0,38.8,0,Summer,149265.0,2.0,376,37,5139.92,257.0
T102671,P3671,Clothing,254.08,18.06,1,26.0,Female,East,12,1,0,Cash,Offline,Silver,1,7,0,14.55,0,Spring,33227.0,3.0,369,36,87091.38,17418.28
T102672,P3672,Grocery,93.43,43.1,1,27.0,Female,North,2,1,0,Credit Card,Online,Platinum,2,7,0,1.93,0,Spring,32167.0,4.0,554,55,27882.82,1394.14
T102673,P3673,Electronics,54.53,21.22,1,42.0,Female,South,1,0,1,Credit Card,Online,Bronze,3,2,0,36.06,0,Autumn,124653.0,5.0,307,30,10226.17,2556.54
T102674,P3674,Home,117.06,45.78,1,68.0,Female,North,9,0,1,Credit Card,Online,Gold,4,1,0,47.72,0,Summer,129142.0,2.0,484,48,34499.52,5174.93
T102675,P3675,Clothing,285.94,24.9,1,22.0,Male,North,6,0,1,Debit Card,Online,Platinum,5,4,1,41.6,0,Spring,66104.0,3.0,399,39,104154.96,20830.99
T102676,P3676,Clothing,19.94,19.94,0,31.0,Male,South,3,0,0,Cash,Offline,Silver,3,7,0,27.43,0,Spring,77504.0,1.0,229,22,0.0,0.0
T102677,P3677,Electronics,46.63,37.52,0,59.0,Male,North,12,1,0,Wallet,Online,Silver,5,6,0,21.24,0,Winter,34528.0,4.0,346,34,3152.06,788.02
T102678,P3678,Electronics,10.33,3.66,1,65.0,Female,North,6,0,0,Debit Card,Offline,Bronze,2,2,0,46.26,0,Autumn,42336.0,5.0,195,19,1300.65,325.16
T102679,P3679,Grocery,62.48,4.47,1,55.0,Male,North,7,1,0,UPI,Online,Platinum,2,7,0,38.31,0,Summer,138672.0,2.0,370,37,21463.7,1073.19
T102680,P3680,Clothing,70.51,32.6,0,57.0,Male,West,3,0,1,UPI,Offline,Bronze,3,9,0,28.53,0,Spring,101012.0,1.0,282,28,10690.62,2138.12
T102681,P3681,Home,53.12,24.35,0,19.0,Female,East,4,1,0,Wallet,Offline,Bronze,4,2,0,,0,Autumn,140273.0,3.0,292,29,8400.84,1260.13
T102682,P3682,Electronics,34.53,39.52,0,35.0,Male,East,10,0,1,Cash,Offline,Gold,4,5,0,30.09,0,Autumn,145491.0,2.0,310,31,-1546.9,-386.72
